ID	Range	genotype	experiment	sublock	Block	WHOLE WEIGHT (g)	W.W-COBS	20 KERNELS WEIGHT	COB LENGTH (CM)	COB DIA MM
21HL_JY0710	15	BGEM-0164-S	LN	sb1	bk3	82	63.1666666666667	6.1	16.4	20.9333333333333
21HL_JY0711	15	BGEM-0191-N	LN	sb1	bk3	48.7333333333333	34.9	4.3	11.6666666666667	20.8666666666667
21HL_JY0712	15	B73	LN	sb1	bk3	124.5	99.3333333333333	4.2	14	29
21HL_JY0713	15	BGEM-0170-S	LN	sb1	bk3	53.2	38.2666666666667	5.53333333333333	13.5	22.2333333333333
21HL_JY0714	15	BGEM-0099-S	LN	sb1	bk3	55.9666666666667	49	2.7	10.1333333333333	17.3666666666667
21HL_JY0715	15	BGEM-0161-S	LN	sb1	bk3	32.9666666666667	25.7	4.9	11.2666666666667	17.6333333333333
21HL_JY0716	15	BGEM-0071-S	LN	sb1	bk3	41.5333333333333	33.0666666666667	3.9	10.8	18.2
21HL_JY0717	15	BGEM-0021-S	LN	sb1	bk3	93.8666666666667	78.5333333333333	5.6	14.2333333333333	24.3
21HL_JY0718	15	BGEM-0051-S	LN	sb1	bk3	42.9666666666667	33.3	4.9	11.4666666666667	18.7
21HL_JY0719	15	BGEM-0210-N	LN	sb1	bk3	137.5	114.133333333333	5.8	16.6666666666667	23.1
21HL_JY0720	15	BGEM-0249-N	LN	sb1	bk3	35.9666666666667	25.2	4.56666666666667	10.3	20.8333333333333
21HL_JY0722	15	BGEM-0197-S	LN	sb1	bk3	91.1	71.9666666666667	4.76666666666667	12.8666666666667	27.1333333333333
21HL_JY0723	15	BGEM-0023-S	LN	sb1	bk3	84.8333333333333	63.2666666666667	6.63333333333333	15.9	23.7333333333333
21HL_JY0724	15	BGEM-0198-S	LN	sb1	bk3	47.4333333333333	34.6666666666667	3.66666666666667	12.0666666666667	20.6
21HL_JY0725	15	BGEM-0011-S	LN	sb1	bk3	52.0666666666667	39.6	5.96666666666667	13.4666666666667	20.9
21HL_JY0726	15	B73	LN	sb2	bk3	92.3	71.2	4.56666666666667	13.6666666666667	28.3666666666667
21HL_JY0727	15	BGEM-0242-N	LN	sb2	bk3	72.6	53.0333333333333	6.06666666666667	16.5333333333333	21.4333333333333
21HL_JY0728	15	BGEM-0062-N	LN	sb2	bk3	90.9333333333333	68.7333333333333	5.16666666666667	15.0666666666667	24.3
21HL_JY0729	15	BGEM-0219-S	LN	sb2	bk3	70.7666666666667	55.2666666666667	5.06666666666667	16.2333333333333	19.7
21HL_JY0730	15	BGEM-0092-S	LN	sb2	bk3	83.5666666666667	64.9333333333333	6.93333333333333	16.3333333333333	21.8666666666667
21HL_JY0731	15	BGEM-0254-S	LN	sb2	bk3	87.5666666666667	75.6666666666667	4.13333333333333	11.9333333333333	20.8666666666667
21HL_JY0732	15	BGEM-0055-S	LN	sb2	bk3	67.2666666666667	54.5	4.16666666666667	11.6666666666667	23.9
21HL_JY0733	15	BGEM-0117-S	LN	sb2	bk3	79.4666666666667	57.4666666666667	4.2	17.2	21.3
21HL_JY0734	15	BGEM-0098-S	LN	sb2	bk3	67.8666666666667	55.4666666666667	4.93333333333333	11.8666666666667	19.1
21HL_JY0735	15	BGEM-0105-N	LN	sb2	bk3	90.2333333333333	61.9666666666667	5.63333333333333	19.3	24.5
21HL_JY0736	15	BGEM-0190-N	LN	sb2	bk3	99.7	77.5	5.3	12.2333333333333	26.2333333333333
21HL_JY0737	15	BGEM-0184-N	LN	sb2	bk3	60.1333333333333	43	3.5	14.2333333333333	21.0333333333333
21HL_JY0738	15	BGEM-0112-S	LN	sb2	bk3	43.1333333333333	27.7333333333333	4.7	12.8666666666667	20.0666666666667
21HL_JY0739	15	BGEM-0087-N	LN	sb2	bk3	61.8666666666667	47.6	3.46666666666667	10.5333333333333	24.3666666666667
21HL_JY0740	15	BGEM-0221-S	LN	sb2	bk3	114.533333333333	89.3333333333333	4.6	17	25.1666666666667
21HL_JY0741	15	BGEM-0228-N	LN	sb2	bk3	70.8333333333333	50.5666666666667	6.53333333333333	12.8333333333333	24.6666666666667
21HL_JY0742	15	B73	LN	sb2	bk3	110.9	87.8333333333333	4.16666666666667	14.1	28.3
21HL_JY0743	15	BGEM-0086-N	LN	sb2	bk3	44.9666666666667	31.7	3.73333333333333	9.5	26.3
21HL_JY0744	15	BGEM-0115-S	LN	sb2	bk3	38.7333333333333	23.1666666666667	4.73333333333333	13.8666666666667	20.1
21HL_JY0745	15	BGEM-0111-S	LN	sb2	bk3	32.4	18.3333333333333	5	13.2666666666667	20.2666666666667
21HL_JY0746	15	BGEM-0066-N	LN	sb2	bk3	29.2333333333333	13.1	5.6	13.5333333333333	20.8666666666667
21HL_JY0747	15	BGEM-0229-N	LN	sb2	bk3	72	51.7666666666667	6.83333333333333	13.9	24.0666666666667
21HL_JY0748	15	B73	LN	sb2	bk3	78.2333333333333	51.7333333333333	4.7	14.4333333333333	28.3666666666667
21HL_JY0749	15	B73	LN	sb2	bk3	54.6333333333333	30.4666666666667	4.73333333333333	13.5333333333333	28.6333333333333
21HL_JY0750	15	B73	LN	sb2	bk3	58.1666666666667	31.7	5.03333333333333	13.9	30.8333333333333
21HL_JY0751	16	BGEM-0211-N	LN	sb1	bk3	59.3666666666667	48.5666666666667	4.9	10.0333333333333	22.1533333333333
21HL_JY0752	16	BGEM-0175-S	LN	sb1	bk3	93.4	68.2666666666667	5.46666666666667	16.8666666666667	24.89
21HL_JY0753	16	BGEM-0216-N	LN	sb1	bk3	28.7333333333333	20.0333333333333	4.5	10.4	21.5566666666667
21HL_JY0754	16	BGEM-0077-S	LN	sb1	bk3	73.7333333333333	56.1333333333333	6.23333333333333	13.4666666666667	23.7033333333333
21HL_JY0755	16	BGEM-0188-S	LN	sb1	bk3	71.6666666666667	50.3	5.06666666666667	19.0666666666667	22.9566666666667
21HL_JY0756	16	BGEM-0226-S	LN	sb1	bk3	102.1	83.0333333333333	5.1	16.2	22.8466666666667
21HL_JY0757	16	BGEM-0150-S	LN	sb1	bk3	101.366666666667	78.3	4.43333333333333	14.5	27.7633333333333
21HL_JY0758	16	B73	LN	sb1	bk3	99.9	77.5333333333333	4.2	13.7	27.15
21HL_JY0759	16	BGEM-0125-N	LN	sb1	bk3	70.6	57.2666666666667	4.3	12.8333333333333	23.2233333333333
21HL_JY0760	16	B73	LN	sb1	bk3	76.6	62.4666666666667	3.53333333333333	11.5	24.55
21HL_JY0761	16	BGEM-0063-N_ B73	LN	sb1	bk3	140.166666666667	118.733333333333	4.5	15.4666666666667	24.0133333333333
21HL_JY0762	16	BGEM-0004-N_ B73	LN	sb1	bk3	183.333333333333	153.833333333333	5.2	17.8	25.4533333333333
21HL_JY0763	16	BGEM-0066-N_ B73	LN	sb1	bk3	151.5	130.4	4.06666666666667	17.8	22.7066666666667
21HL_JY0764	16	BGEM-0101-S_ Mo17	LN	sb1	bk3	192.7	166.9	5.2	17.6	25.0933333333333
21HL_JY0765	16	BGEM-0185-N_ B73	LN	sb1	bk3	225.233333333333	191.1	5.2	20.4	27.2566666666667
21HL_JY0766	16	BGEM-0243-S_ Mo17	LN	sb1	bk3	244.933333333333	211.333333333333	5.93333333333333	23	24.54
21HL_JY0767	16	B73	LN	sb1	bk3	66.3666666666667	54.5	4.3	10.5666666666667	25.2233333333333
21HL_JY0768	16	BGEM-0207-N_ B73	LN	sb1	bk3	141.833333333333	116.066666666667	3.96666666666667	17.4666666666667	24.0933333333333
21HL_JY0769	16	BGEM-0164-S_ Mo17	LN	sb1	bk3	127.5	109.366666666667	4.56666666666667	17.8	22.5233333333333
21HL_JY0770	16	BGEM-0256-N_ B73	LN	sb1	bk3	172.5	142.066666666667	4.33333333333333	19.2333333333333	26.1966666666667
21HL_JY0771	16	BGEM-0092-S_ Mo17	LN	sb1	bk3	130.466666666667	112.8	4.8	18.4333333333333	20.9966666666667
21HL_JY0772	16	BGEM-0034-S_ Mo17	LN	sb1	bk3	171.633333333333	148.233333333333	5.66666666666667	17.2666666666667	23.2333333333333
21HL_JY0773	16	BGEM-0027-S_ Mo17	LN	sb1	bk3	135.366666666667	115.033333333333	5.2	18	22.3466666666667
21HL_JY0774	16	BGEM-0126-N_ B73	LN	sb1	bk3	138.733333333333	119.766666666667	4.2	16.4333333333333	23.8566666666667
21HL_JY0775	16	BGEM-0045-N_ B73	LN	sb1	bk3	215.466666666667	179.433333333333	5	20.8333333333333	26.27
21HL_JY0776	16	BGEM-0031-S	LN	sb2	bk3	110.366666666667	92.3333333333333	4.63333333333333	13.2	23.3233333333333
21HL_JY0777	16	BGEM-0151-N	LN	sb2	bk3	93.1	72.1333333333333	5.83333333333333	16.3	21.5366666666667
21HL_JY0778	16	BGEM-0063-N	LN	sb2	bk3	41.3666666666667	24.4	4.46666666666667	13.1666666666667	22.2666666666667
21HL_JY0779	16	BGEM-0154-S	LN	sb2	bk3	74.5666666666667	61.4666666666667	4.43333333333333	12.1	22.95
21HL_JY0780	16	BGEM-0136-S	LN	sb2	bk3	92.0333333333333	72.8333333333333	3.46666666666667	14.3	22.5733333333333
21HL_JY0781	16	BGEM-0118-S	LN	sb2	bk3	67.2	50.6333333333333	4.33333333333333	15.3	21.5433333333333
21HL_JY0782	16	BGEM-0053-S	LN	sb2	bk3	80.1333333333333	60.6333333333333	5.1	14.9333333333333	22.74
21HL_JY0783	16	BGEM-0024-S	LN	sb2	bk3	48.3666666666667	39.6666666666667	3.43333333333333	12.3	18.4133333333333
21HL_JY0784	16	BGEM-0261-S	LN	sb2	bk3	68.5	56.4333333333333	4.9	12.2333333333333	20.2333333333333
21HL_JY0785	16	BGEM-0081-S_ Mo17	LN	sb2	bk3	198.166666666667	176.1	5.4	20.5666666666667	21.7566666666667
21HL_JY0786	16	B73	LN	sb2	bk3	106.1	86.8666666666667	4.06666666666667	12.2	25.41
21HL_JY0787	16	BGEM-0181-N_ B73	LN	sb2	bk3	210	177.766666666667	5.73333333333333	20.6	25.4933333333333
21HL_JY0788	16	BGEM-0248-N_ B73	LN	sb2	bk3	163.633333333333	132.666666666667	4.9	19.8	25.2833333333333
21HL_JY0789	16	BGEM-0129-N_ B73	LN	sb2	bk3	125.633333333333	106.8	3.43333333333333	14.9333333333333	22.5433333333333
21HL_JY0790	16	BGEM-0210-N_ B73	LN	sb2	bk3	216.766666666667	184.7	5.1	21.6333333333333	24.0533333333333
21HL_JY0791	16	B73	LN	sb2	bk3	85.8	65.8666666666667	4.43333333333333	13.0333333333333	27.3866666666667
21HL_JY0792	16	BGEM-0118-S_ Mo17	LN	sb2	bk3	166.566666666667	140.6	6.06666666666667	19.4333333333333	22.9066666666667
21HL_JY0793	16	BGEM-0132-N_ B73	LN	sb2	bk3	176.566666666667	147.766666666667	4.53333333333333	17.9666666666667	25.9366666666667
21HL_JY0794	16	BGEM-0032-S_ Mo17	LN	sb2	bk3	142.9	121.966666666667	4.3	19.8	21.57
21HL_JY0795	16	BGEM-0122-N_ B73	LN	sb2	bk3	176	150.2	4.43333333333333	17.0666666666667	25.5766666666667
21HL_JY0796	16	BGEM-0018-S_ Mo17	LN	sb2	bk3	166.833333333333	144.333333333333	6.16666666666667	17.7333333333333	22.87
21HL_JY0797	16	BGEM-0046-N_ B73	LN	sb2	bk3	156.833333333333	132.3	4	17.8666666666667	25.0333333333333
21HL_JY0798	16	BGEM-0085-N_ B73	LN	sb2	bk3	164.9	139.9	4.26666666666667	18.3666666666667	25.11
21HL_JY0799	16	BGEM-0039-N_ B73	LN	sb2	bk3	186.166666666667	157.033333333333	5.7	15.8666666666667	26.75
21HL_JY0800	16	BGEM-0221-S_ Mo17	LN	sb2	bk3	206.566666666667	176.9	6.83333333333333	19.7	24.1666666666667
21HL_JY0801	17	BGEM-0106-N_ B73	LN	sb3	bk3	178.766666666667	149.433333333333	5.1	17.4666666666667	24.8333333333333
21HL_JY0802	17	BGEM-0175-S_ Mo17	LN	sb3	bk3	185.066666666667	156.466666666667	6.53333333333333	19.9666666666667	23.2666666666667
21HL_JY0803	17	BGEM-0146-N_ B73	LN	sb3	bk3	207.1	175.966666666667	5.73333333333333	18.9333333333333	24.9333333333333
21HL_JY0804	17	BGEM-0080-S_ Mo17	LN	sb3	bk3	167.166666666667	137.3	6.03333333333333	18	23.7666666666667
21HL_JY0805	17	BGEM-0124-N_ B73	LN	sb3	bk3	229.333333333333	190.7	6.03333333333333	20.0333333333333	25.5666666666667
21HL_JY0806	17	BGEM-0253-N_ B73	LN	sb3	bk3	180.933333333333	150.233333333333	4.46666666666667	17.8666666666667	25.6333333333333
21HL_JY0807	17	BGEM-0235-N_ B73	LN	sb3	bk3	228.833333333333	191.7	5	20.7	27.1
21HL_JY0808	17	B73	LN	sb3	bk3	84.7666666666667	67.5333333333333	4.16666666666667	12.0333333333333	26
21HL_JY0809	17	BGEM-0192-N_ B73	LN	sb3	bk3	202	170.666666666667	4.6	20.2333333333333	25.6
21HL_JY0810	17	BGEM-0044-S_ Mo17	LN	sb3	bk3	246.366666666667	214.133333333333	6.3	23.0333333333333	23.5
21HL_JY0811	17	BGEM-0260-N_ B73	LN	sb3	bk3	174.1	147.533333333333	4.8	16.5	24.8666666666667
21HL_JY0812	17	BGEM-0105-N_ B73	LN	sb3	bk3	267.366666666667	227.266666666667	6.06666666666667	21.9333333333333	27.3666666666667
21HL_JY0813	17	B73	LN	sb3	bk3	107.333333333333	82.2	4.6	13.7666666666667	29.0333333333333
21HL_JY0814	17	BGEM-0140-N_ B73	LN	sb3	bk3	258.966666666667	221.833333333333	5.63333333333333	21.4333333333333	26.6666666666667
21HL_JY0815	17	BGEM-0242-N_ B73	LN	sb3	bk3	266.433333333333	228.866666666667	6	21.1666666666667	26.6333333333333
21HL_JY0816	17	BGEM-0125-N_ B73	LN	sb3	bk3	239.133333333333	201.8	5.43333333333333	19.7333333333333	26.3333333333333
21HL_JY0817	17	BGEM-0224-N	LN	sb3	bk3	16.4	8.83333333333333	4.63333333333333	10.5666666666667	19.0666666666667
21HL_JY0818	17	BGEM-0127-N	LN	sb3	bk3	102.8	79.3	4.6	15.8333333333333	24.2666666666667
21HL_JY0819	17	BGEM-0259-N	LN	sb3	bk3	121.433333333333	96.7666666666667	4.86666666666667	13.6333333333333	28.2
21HL_JY0820	17	BGEM-0100-S	LN	sb3	bk3	48.8666666666667	35.8	4.86666666666667	11.6	21.2
21HL_JY0821	17	B73	LN	sb3	bk3	95.3666666666667	75.4	4.06666666666667	13.3	28.6
21HL_JY0822	17	BGEM-0034-S	LN	sb3	bk3	77.1333333333333	65.1	4.16666666666667	11.4	22.0666666666667
21HL_JY0823	17	BGEM-0252-S	LN	sb3	bk3	105	85.0666666666667	4.03333333333333	16.1333333333333	24.1666666666667
21HL_JY0824	17	B73	LN	sb3	bk3	117.033333333333	95.7666666666667	4.53333333333333	13.4333333333333	27.4333333333333
21HL_JY0825	17	B73	LN	sb3	bk3	81.7666666666667	68.5333333333333	4.4	13.6	20.8
21HL_JY0826	17	BGEM-0083-S	LN	sb4	bk3	72.0333333333333	54.1	4.96666666666667	13.0666666666667	23.3
21HL_JY0827	17	BGEM-0148-S	LN	sb4	bk3	54.8666666666667	40.9333333333333	5.66666666666667	13.0666666666667	19.8
21HL_JY0828	17	BGEM-0002-N	LN	sb4	bk3	62.9333333333333	48.9333333333333	3.93333333333333	11.3666666666667	20.9333333333333
21HL_JY0829	17	BGEM-0004-N	LN	sb4	bk3	78.9666666666667	58.1666666666667	4.53333333333333	15.4666666666667	23.4666666666667
21HL_JY0830	17	BGEM-0089-N	LN	sb4	bk3	71.2666666666667	50.3333333333333	5.9	14.0666666666667	24.0666666666667
21HL_JY0831	17	BGEM-0162-S	LN	sb4	bk3	84.3666666666667	66.0333333333333	3.96666666666667	15.7	23.24
21HL_JY0832	17	BGEM-0152-N	LN	sb4	bk3	125.366666666667	99.4	5.46666666666667	16.8666666666667	23.5333333333333
21HL_JY0833	17	BGEM-0040-N	LN	sb4	bk3	111.666666666667	84.1666666666667	4.73333333333333	14.6333333333333	26.1
21HL_JY0834	17	BGEM-0079-S	LN	sb4	bk3	113.3	94.9666666666667	5.13333333333333	13.5333333333333	25.6333333333333
21HL_JY0835	17	BGEM-0076-S	LN	sb4	bk3	78.0666666666667	58.3	3.8	13.3666666666667	26.9733333333333
21HL_JY0836	17	BGEM-0049-S	LN	sb4	bk3	65.9333333333333	48.6333333333333	4.1	13.4666666666667	22.9333333333333
21HL_JY0837	17	BGEM-0032-S	LN	sb4	bk3	254	214.366666666667	6.06666666666667	22.9333333333333	25.1933333333333
21HL_JY0838	17	BGEM-0037-S	LN	sb4	bk3	41.2	32.7666666666667	4.1	10.9333333333333	18.4333333333333
21HL_JY0839	17	BGEM-0048-S	LN	sb4	bk3	77.2666666666667	54.1666666666667	3.06666666666667	13.1666666666667	25.6
21HL_JY0840	17	BGEM-0045-N	LN	sb4	bk3	79.9333333333333	56.6	5.16666666666667	15.1666666666667	22
21HL_JY0841	17	BGEM-0090-N	LN	sb4	bk3	38.4333333333333	19.8333333333333	4.13333333333333	11	28.8
21HL_JY0842	17	BGEM-0110-N	LN	sb4	bk3	71.7	47.5	5.3	13.2666666666667	27.7966666666667
21HL_JY0843	17	BGEM-0214-S	LN	sb4	bk3	89.7	74.4	5.63333333333333	16	20.3
21HL_JY0844	17	BGEM-0067-S	LN	sb4	bk3	90.5	72.1333333333333	5.33333333333333	14.3333333333333	21.25
21HL_JY0845	17	BGEM-0129-N	LN	sb4	bk3	76.3666666666667	65.2	4.16666666666667	12.4666666666667	20.6666666666667
21HL_JY0846	17	BGEM-0012-S	LN	sb4	bk3	77.7333333333333	61.7666666666667	5	14.2666666666667	22.8033333333333
21HL_JY0847	17	B73	LN	sb4	bk3	129.333333333333	99.2333333333333	4.46666666666667	15.3	30.2
21HL_JY0848	17	BGEM-0260-N	LN	sb4	bk3	66.3	26.4333333333333	5.46666666666667	13.6333333333333	26.4666666666667
21HL_JY0849	17	BGEM-0206-N	LN	sb4	bk3	37.5	20.9666666666667	4.4	12.0666666666667	22.2
21HL_JY0850	17	B73	LN	sb4	bk3	107.3	80.8333333333333	4.63333333333333	14.0333333333333	28.4333333333333
21HL_JY0851	18	BGEM-0044-S	LN	sb3	bk3	22.2	7.03333333333333	4.93333333333333	13.4666666666667	22.1066666666667
21HL_JY0852	18	B73	LN	sb3	bk3	70.5666666666667	47.8	4.53333333333333	13.1	28.3266666666667
21HL_JY0853	18	BGEM-0153-S	LN	sb3	bk3	46.9666666666667	36.5666666666667	5.36666666666667	11.1666666666667	21.42
21HL_JY0854	18	BGEM-0107-N	LN	sb3	bk3	46.4	21	4.9	14.7333333333333	26.1033333333333
21HL_JY0855	18	B73	LN	sb3	bk3	99.6	75.0333333333333	4.86666666666667	13.8	28.6933333333333
21HL_JY0856	18	BGEM-0234-N	LN	sb3	bk3	97.2333333333333	74.2	4.23333333333333	13.8	27.9933333333333
21HL_JY0857	18	BGEM-0237-N	LN	sb3	bk3	48.2	34.9666666666667	3.96666666666667	14.0666666666667	20.4733333333333
21HL_JY0858	18	BGEM-0172-S	LN	sb3	bk3	85.9666666666667	64.2666666666667	3.83333333333333	13.5666666666667	27.7766666666667
21HL_JY0860	18	BGEM-0193-N	LN	sb3	bk3	45.5666666666667	35.7666666666667	3.7	11.6333333333333	19.7766666666667
21HL_JY0861	18	BGEM-0201-N	LN	sb3	bk3	122.066666666667	96.7666666666667	4.16666666666667	13.9666666666667	28.9366666666667
21HL_JY0862	18	BGEM-0217-S	LN	sb3	bk3	90.3	69.4666666666667	4.36666666666667	13.4	28.0166666666667
21HL_JY0863	18	B73	LN	sb3	bk3	98.8	76.0333333333333	3.83333333333333	14	27.2666666666667
21HL_JY0864	18	BGEM-0230-N	LN	sb3	bk3	54.4333333333333	41.8666666666667	4.93333333333333	14.3333333333333	20.1133333333333
21HL_JY0865	18	BGEM-0168-S	LN	sb3	bk3	22.9333333333333	14.3333333333333	3.73333333333333	10.4	18.78
21HL_JY0866	18	BGEM-0166-S	LN	sb3	bk3	50.7	28.7333333333333	5.13333333333333	15.3	22.2166666666667
21HL_JY0867	18	B73	LN	sb3	bk3	112.433333333333	90.3666666666667	3.93333333333333	13.7	27.42
21HL_JY0868	18	BGEM-0102-N	LN	sb3	bk3	52.7333333333333	37.7333333333333	6	15	22.0866666666667
21HL_JY0869	18	BGEM-0169-S	LN	sb3	bk3	101.566666666667	80.3666666666667	4.26666666666667	13.7666666666667	27.6933333333333
21HL_JY0870	18	B73	LN	sb3	bk3	102.8	81.4666666666667	4.46666666666667	13.7333333333333	28.5633333333333
21HL_JY0871	18	BGEM-0019-S	LN	sb3	bk3	108	84.5333333333333	5.53333333333333	14.8333333333333	23.22
21HL_JY0872	18	BGEM-0263-S	LN	sb3	bk3	72.1	53.4666666666667	5.06666666666667	12.3666666666667	24.9766666666667
21HL_JY0873	18	BGEM-0003-N	LN	sb3	bk3	57.7	39.8	6.3	13.5	23.6766666666667
21HL_JY0874	18	BGEM-0163-S	LN	sb3	bk3	38.4	25.4333333333333	3.83333333333333	11.6333333333333	22.1866666666667
21HL_JY0875	18	B73	LN	sb3	bk3	92.6666666666667	72.2	3.7	12.97	27.8266666666667
21HL_JY0876	18	BGEM-0194-N	LN	sb4	bk3	60.2	44.9666666666667	4.56666666666667	11.4333333333333	26.2
21HL_JY0877	18	BGEM-0171-S	LN	sb4	bk3	91.9666666666667	79.6	4.73333333333333	13.3	22.5966666666667
21HL_JY0878	18	BGEM-0218-S	LN	sb4	bk3	36.1	26.3666666666667	2.7	11.1666666666667	22.7266666666667
21HL_JY0879	18	BGEM-0248-N	LN	sb4	bk3	60.7666666666667	46.2	3.26666666666667	13.6666666666667	24.8866666666667
21HL_JY0880	18	BGEM-0047-S	LN	sb4	bk3	106.966666666667	88.1333333333333	5.06666666666667	15.3333333333333	23.5666666666667
21HL_JY0881	18	BGEM-0050-S	LN	sb4	bk3	65.6	48.2	5.03333333333333	11.9	25.2333333333333
21HL_JY0882	18	BGEM-0046-N	LN	sb4	bk3	76.8	59.9	4.36666666666667	16.2666666666667	20.46
21HL_JY0883	18	B73	LN	sb4	bk3	102.8	76.5666666666667	4.23333333333333	14.1666666666667	28.1766666666667
21HL_JY0884	18	BGEM-0122-N	LN	sb4	bk3	83.6	60.7	5.43333333333333	12.5666666666667	26.6266666666667
21HL_JY0885	18	BGEM-0243-S	LN	sb4	bk3	81.2666666666667	64.2333333333333	5.2	13.8333333333333	21.0866666666667
21HL_JY0886	18	BGEM-0073-S	LN	sb4	bk3	22.0333333333333	11.5666666666667	5	10.2666666666667	20.2333333333333
21HL_JY0887	18	BGEM-0005-N	LN	sb4	bk3	102.8	81.1333333333333	5.3	14.3666666666667	25.17
21hl_jy0888	18	BGEM-0054-S	LN	sb4	bk3	94.5	67.45	3.8	14.9	29.065
21HL_JY0888	18	BGEM-0054-S	LN	sb4	bk3	156.9	128.2	4.1	14.6	29.6
21HL_JY0889	18	BGEM-0075-S	LN	sb4	bk3	54.0666666666667	43.4666666666667	4.13333333333333	9.9	21.2233333333333
21HL_JY0890	18	BGEM-0251-S	LN	sb4	bk3	110.333333333333	91.2333333333333	5.16666666666667	15.7333333333333	22.1666666666667
21HL_JY0891	18	BGEM-0057-S	LN	sb4	bk3	99.5	85.9	4.06666666666667	15.7666666666667	25.35
21HL_JY0892	18	B73	LN	sb4	bk3	94.7666666666667	73.3	4	13.0666666666667	28.2766666666667
21HL_JY0893	18	BGEM-0222-S	LN	sb4	bk3	97.6333333333333	82.3	4.83333333333333	14.1	22.2933333333333
21HL_JY0894	18	BGEM-0227-N	LN	sb4	bk3	113.733333333333	91.0333333333333	4.56666666666667	12.8	26.7333333333333
21HL_JY0895	18	BGEM-0072-S	LN	sb4	bk3	28.3666666666667	20.7333333333333	3.06666666666667	10.5	17.61
21HL_JY0896	18	BGEM-0030-S	LN	sb4	bk3	57.8666666666667	47.1333333333333	3.66666666666667	11.1666666666667	20.7233333333333
21HL_JY0897	18	BGEM-0014-S	LN	sb4	bk3	44.3	29.0333333333333	3.53333333333333	12.9333333333333	20.5
21HL_JY0898	18	BGEM-0042-S	LN	sb4	bk3	69.1666666666667	52.5333333333333	4.3	11.4333333333333	26.8366666666667
21HL_JY0899	18	BGEM-0199-S	LN	sb4	bk3	43.4	27.25	4.85	11.6	22.165
21HL_JY0900	18	BGEM-0244-S	LN	sb4	bk3	99.6666666666667	77.2333333333333	6.5	14.7666666666667	27.4
21HL_JY0901	19	BGEM-0236-S	LN	sb3	bk3	61.1	45.5	5.8	11.95	22.835
21HL_JY0902	19	B73	LN	sb3	bk3	86.7	61.8666666666667	4.1	14.1333333333333	28.51
21HL_JY0903	19	B73	LN	sb3	bk3	123.133333333333	94.2	4.53333333333333	15.0666666666667	29.3233333333333
21HL_JY0905	19	BGEM-0200-S	LN	sb3	bk3	55.45	38.7	5.35	11.3	23.425
21HL_JY0906	19	BGEM-0064-N	LN	sb3	bk3	62.1	45.1333333333333	4.8	11	23.6666666666667
21HL_JY0907	19	B73	LN	sb3	bk3	70.0666666666667	47.4666666666667	3.9	13.1	27.7966666666667
21HL_JY0908	19	BGEM-0189-S	LN	sb3	bk3	109.166666666667	83.8666666666667	6.13333333333333	14.4666666666667	26.7633333333333
21HL_JY0909	19	BGEM-0185-N	LN	sb3	bk3	196.5	160.6	6.1	19.55	25.895
21HL_JY0910	19	BGEM-0239-N	LN	sb3	bk3	84.1333333333333	63.2666666666667	5.73333333333333	13.6	22.4866666666667
21HL_JY0911	19	B73	LN	sb3	bk3	115.133333333333	85.9666666666667	4.43333333333333	15.7333333333333	29.3766666666667
21HL_JY0912	19	B73	LN	sb3	bk3	86.2	55.5	4.55	15.35	28.765
21HL_JY0914	19	B73	LN	sb3	bk3	113.3	86.1333333333333	4.23333333333333	14.5333333333333	26.8733333333333
21HL_JY0917	19	B73	LN	sb3	bk3	52.3666666666667	36.8666666666667	4.9	12.1	23.1333333333333
21HL_JY0918	19	BGEM-0022-S	LN	sb3	bk3	103.033333333333	86.1666666666667	4.53333333333333	14.6	20.5233333333333
21HL_JY0919	19	BGEM-0253-N	LN	sb3	bk3	57.7666666666667	47.1	3.26666666666667	12.0666666666667	20.6366666666667
21HL_JY0920	19	BGEM-0025-S	LN	sb3	bk3	79.8666666666667	64.9666666666667	6.2	13.7	22.2733333333333
21HL_JY0921	19	BGEM-0179-S	LN	sb3	bk3	79.8666666666667	55.8	6.5	13.5	26.67
21HL_JY0923	19	BGEM-0165-S	LN	sb3	bk3	58.25	36.6	6.3	14.9	25.025
21HL_JY0924	19	BGEM-0070-S	LN	sb3	bk3	88.7	73.7666666666667	4.83333333333333	13.4333333333333	22.2066666666667
21HL_JY0925	19	BGEM-0156-S	LN	sb3	bk3	42.55	28.3	4.3	12.4	21.865
21HL_JY0926	19	B73	LN	sb4	bk3	88	65.0666666666667	4.4	13.7333333333333	27.3133333333333
21HL_JY0927	19	BGEM-0155-S	LN	sb4	bk3	74.1666666666667	59.4333333333333	4.03333333333333	11.2333333333333	26.82
21HL_JY0928	19	BGEM-0108-S	LN	sb4	bk3	67.9666666666667	51.4666666666667	7	14.7333333333333	23.4233333333333
21HL_JY0929	19	BGEM-0140-N	LN	sb4	bk3	74.8333333333333	58.4	4.9	14.9666666666667	21.88
21HL_JY0930	19	BGEM-0246-N	LN	sb4	bk3	104.4	79.3666666666667	4.23333333333333	14.6	28.4733333333333
21HL_JY0931	19	B73	LN	sb4	bk3	101.2	77.2666666666667	4.73333333333333	14.0666666666667	27.3866666666667
21HL_JY0932	19	BGEM-0220-S	LN	sb4	bk3	101.2	78.0333333333333	6	16.9333333333333	23.37
21HL_JY0933	19	BGEM-0035-S	LN	sb4	bk3	52.7666666666667	38.0666666666667	4.83333333333333	12.5	21.44
